time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
12613.32957	   1.00000	   1.70952	   1.29489	   0.09763	   1.29857	  -4.31160
12614.15857	   1.00000	   1.35352	   1.30473	   0.08872	   1.30774	  -3.88995
12615.20157	   1.00000	   1.07079	   1.31320	   0.08360	   1.31586	  -3.64277
12616.51557	   1.00000	   0.84734	   1.32094	   0.08046	   1.32339	  -3.48581
12618.17057	   1.00000	   0.67072	   1.32784	   0.07777	   1.33012	  -3.35196
12620.25957	   1.00000	   0.53067	   1.33501	   0.07668	   1.33721	  -3.28725
12622.89657	   1.00000	   0.41976	   1.34286	   0.07833	   1.34515	  -3.33838
12626.22757	   1.00000	   0.33183	   1.35099	   0.08284	   1.35352	  -3.50877
12630.43357	   1.00000	   0.26261	   1.35791	   0.08863	   1.36080	  -3.73442
12635.74157	   1.00000	   0.20791	   1.36519	   0.09582	   1.36855	  -4.01471
12642.44657	   1.00000	   0.16452	   1.37445	   0.10375	   1.37836	  -4.31661
12650.92257	   1.00000	   0.13007	   1.38582	   0.11538	   1.39062	  -4.75943
12661.61257	   1.00000	   0.10309	   1.39721	   0.13104	   1.40334	  -5.35807
12675.12657	   1.00000	   0.08153	   1.40891	   0.14939	   1.41681	  -6.05259
12692.22457	   1.00000	   0.06443	   1.42359	   0.17112	   1.43384	  -6.85442
12713.81057	   1.00000	   0.05102	   1.44432	   0.19462	   1.45738	  -7.67444
12741.05357	   1.00000	   0.04042	   1.47047	   0.22959	   1.48829	  -8.87429
12775.54957	   1.00000	   0.03192	   1.49566	   0.27546	   1.52082	 -10.43527
12819.09658	   1.00000	   0.02528	   1.51807	   0.32275	   1.55200	 -12.00278
12874.16158	   1.00000	   0.01999	   1.54837	   0.36648	   1.59115	 -13.31613
28363.69268	   2.00000	20004.45300	   0.29461	  -0.01567	   0.29503	   3.04528
28363.83568	   2.00000	15829.12600	   0.30132	   0.00559	   0.30137	  -1.06254
28363.97768	   2.00000	12516.70300	   0.31008	   0.02127	   0.31081	  -3.92311
28364.11968	   2.00000	9909.44240	   0.32059	   0.03599	   0.32261	  -6.40460
28364.28368	   2.00000	7835.48000	   0.33017	   0.04993	   0.33392	  -8.59965
28364.48468	   2.00000	6217.24610	   0.34031	   0.06194	   0.34590	 -10.31523
28364.72268	   2.00000	4905.29100	   0.35410	   0.07241	   0.36143	 -11.55635
28364.96168	   2.00000	3881.27370	   0.36779	   0.08385	   0.37723	 -12.84344
28365.19968	   2.00000	3070.98270	   0.38168	   0.09186	   0.39257	 -13.53175
28365.43768	   2.00000	2430.77780	   0.39674	   0.10299	   0.40989	 -14.55260
28365.67568	   2.00000	1923.15370	   0.41356	   0.11101	   0.42820	 -15.02579
28365.91368	   2.00000	1522.43580	   0.43288	   0.12027	   0.44927	 -15.52679
28366.15168	   2.00000	1203.84460	   0.44968	   0.12982	   0.46805	 -16.10289
28366.39068	   2.00000	 952.86591	   0.47070	   0.13858	   0.49067	 -16.40547
28366.62868	   2.00000	 754.27557	   0.49161	   0.14657	   0.51299	 -16.60177
28366.86568	   2.00000	 596.71857	   0.51638	   0.15726	   0.53980	 -16.93744
28367.10368	   2.00000	 471.96338	   0.53838	   0.16474	   0.56302	 -17.01373
28367.34268	   2.00000	 373.20856	   0.56428	   0.17452	   0.59066	 -17.18537
28367.58068	   2.00000	 295.47278	   0.58998	   0.18467	   0.61821	 -17.38047
28367.81968	   2.00000	 233.87738	   0.61939	   0.19387	   0.64903	 -17.37997
28368.05768	   2.00000	 185.05922	   0.65030	   0.20295	   0.68124	 -17.33261
28368.29368	   2.00000	 146.35823	   0.68062	   0.21253	   0.71303	 -17.34137
28368.52968	   2.00000	 115.77804	   0.71475	   0.22223	   0.74850	 -17.27123
28368.76368	   2.00000	  91.67210	   0.74974	   0.22991	   0.78420	 -17.04833
28369.00868	   2.00000	  72.51701	   0.78698	   0.23650	   0.82174	 -16.72627
28369.23768	   2.00000	  57.36816	   0.82494	   0.24330	   0.86007	 -16.43241
28369.47468	   2.00000	  45.36290	   0.86703	   0.24755	   0.90168	 -15.93484
28369.70668	   2.00000	  35.93134	   0.90660	   0.25056	   0.94059	 -15.44921
28369.95768	   2.00000	  28.40909	   0.94860	   0.25238	   0.98160	 -14.89853
28370.17168	   2.00000	  22.48202	   0.99131	   0.25226	   1.02291	 -14.27694
28370.43668	   2.00000	  17.79613	   1.03561	   0.24992	   1.06534	 -13.56740
28370.68868	   2.00000	  14.06813	   1.07928	   0.24319	   1.10634	 -12.69812
28370.90468	   2.00000	  11.14480	   1.12134	   0.23270	   1.14523	 -11.72363
28371.17168	   2.00000	   8.81772	   1.16192	   0.21767	   1.18214	 -10.61077
28371.34968	   2.00000	   6.97545	   1.19481	   0.19879	   1.21124	  -9.44610
28371.56868	   2.00000	   5.51730	   1.22567	   0.18047	   1.23889	  -8.37613
28371.83768	   2.00000	   4.36941	   1.25014	   0.16012	   1.26035	  -7.29893
28372.17268	   2.00000	   3.45686	   1.27196	   0.14168	   1.27983	  -6.35591
28372.59168	   2.00000	   2.73547	   1.28804	   0.12642	   1.29423	  -5.60578
28373.11668	   2.00000	   2.16054	   1.30089	   0.11218	   1.30572	  -4.92840
28373.77568	   2.00000	   1.70952	   1.31223	   0.09952	   1.31600	  -4.33716
28374.60468	   2.00000	   1.35352	   1.32180	   0.09247	   1.32503	  -4.00156
28375.64768	   2.00000	   1.07079	   1.32945	   0.08592	   1.33223	  -3.69768
28376.96068	   2.00000	   0.84734	   1.33660	   0.08137	   1.33907	  -3.48384
28378.61668	   2.00000	   0.67072	   1.34413	   0.07866	   1.34643	  -3.34919
28380.70568	   2.00000	   0.53067	   1.35211	   0.07810	   1.35436	  -3.30581
28383.34168	   2.00000	   0.41976	   1.35992	   0.08002	   1.36227	  -3.36730
28386.67368	   2.00000	   0.33183	   1.36704	   0.08360	   1.36960	  -3.49935
28390.87968	   2.00000	   0.26261	   1.37464	   0.08823	   1.37747	  -3.67253
28396.18768	   2.00000	   0.20791	   1.38425	   0.09515	   1.38751	  -3.93240
28402.89168	   2.00000	   0.16452	   1.39536	   0.10537	   1.39934	  -4.31853
28411.36868	   2.00000	   0.13007	   1.40558	   0.11988	   1.41068	  -4.87494
28422.05868	   2.00000	   0.10309	   1.41455	   0.13615	   1.42108	  -5.49795
28435.57268	   2.00000	   0.08153	   1.42531	   0.15363	   1.43357	  -6.15202
28452.67069	   2.00000	   0.06443	   1.43974	   0.17471	   1.45030	  -6.91889
28474.25669	   2.00000	   0.05102	   1.45969	   0.19978	   1.47329	  -7.79333
28501.49969	   2.00000	   0.04042	   1.48053	   0.23304	   1.49876	  -8.94498
28535.99469	   2.00000	   0.03192	   1.50353	   0.26974	   1.52754	 -10.17108
28579.54269	   2.00000	   0.02528	   1.53669	   0.30710	   1.56708	 -11.30133
28634.60769	   2.00000	   0.01999	   1.58450	   0.35656	   1.62413	 -12.68198
43778.93352	   3.00000	20004.45300	   0.29537	  -0.01476	   0.29574	   2.85984
43779.07652	   3.00000	15829.12600	   0.30287	   0.00393	   0.30290	  -0.74254
43779.21852	   3.00000	12516.70300	   0.31167	   0.02208	   0.31246	  -4.05313
43779.36052	   3.00000	9909.44240	   0.31945	   0.03540	   0.32140	  -6.32329
43779.52452	   3.00000	7835.48000	   0.33033	   0.05092	   0.33423	  -8.76361
43779.72552	   3.00000	6217.24610	   0.34284	   0.06156	   0.34832	 -10.17897
43779.96352	   3.00000	4905.29100	   0.35573	   0.07325	   0.36319	 -11.63476
43780.20152	   3.00000	3881.27370	   0.36651	   0.08314	   0.37582	 -12.78115
43780.43952	   3.00000	3070.98270	   0.38195	   0.09325	   0.39317	 -13.71934
43780.67752	   3.00000	2430.77780	   0.39909	   0.10235	   0.41200	 -14.38423
43780.91652	   3.00000	1923.15370	   0.41499	   0.11182	   0.42980	 -15.08020
43781.15452	   3.00000	1522.43580	   0.43438	   0.11992	   0.45063	 -15.43348
43781.39252	   3.00000	1203.84460	   0.45169	   0.13098	   0.47029	 -16.17048
43781.63052	   3.00000	 952.86591	   0.47135	   0.13873	   0.49134	 -16.40024
43781.86952	   3.00000	 754.27557	   0.49343	   0.14717	   0.51491	 -16.60749
43782.10652	   3.00000	 596.71857	   0.51692	   0.15664	   0.54014	 -16.85848
43782.34352	   3.00000	 471.96338	   0.54086	   0.16681	   0.56600	 -17.14020
43782.58352	   3.00000	 373.20856	   0.56582	   0.17588	   0.59252	 -17.26782
43782.82052	   3.00000	 295.47278	   0.59358	   0.18490	   0.62171	 -17.30160
43783.05952	   3.00000	 233.87738	   0.62194	   0.19384	   0.65145	 -17.31097
43783.29852	   3.00000	 185.05922	   0.65043	   0.20369	   0.68158	 -17.38815
43783.53452	   3.00000	 146.35823	   0.68372	   0.21276	   0.71606	 -17.28493
43783.77052	   3.00000	 115.77804	   0.71671	   0.22153	   0.75017	 -17.17608
43784.00452	   3.00000	  91.67210	   0.75067	   0.23007	   0.78513	 -17.03996
43784.25052	   3.00000	  72.51701	   0.78901	   0.23731	   0.82393	 -16.73976
43784.47952	   3.00000	  57.36816	   0.82824	   0.24441	   0.86355	 -16.44113
43784.71652	   3.00000	  45.36290	   0.86746	   0.24784	   0.90217	 -15.94521
43784.94852	   3.00000	  35.93134	   0.90794	   0.25062	   0.94189	 -15.43104
43785.19852	   3.00000	  28.40909	   0.94973	   0.25463	   0.98328	 -15.00827
43785.41352	   3.00000	  22.48202	   0.99391	   0.25270	   1.02553	 -14.26522
43785.67852	   3.00000	  17.79613	   1.03721	   0.25090	   1.06713	 -13.59855
43785.93052	   3.00000	  14.06813	   1.08194	   0.24430	   1.10918	 -12.72406
43786.14652	   3.00000	  11.14480	   1.12272	   0.23295	   1.14664	 -11.72196
43786.41352	   3.00000	   8.81772	   1.16248	   0.21945	   1.18302	 -10.69018
43786.59152	   3.00000	   6.97545	   1.19805	   0.19925	   1.21451	  -9.44273
43786.80952	   3.00000	   5.51730	   1.22800	   0.18200	   1.24142	  -8.43025
43787.07952	   3.00000	   4.36941	   1.25453	   0.16098	   1.26482	  -7.31237
43787.41452	   3.00000	   3.45686	   1.27597	   0.14394	   1.28406	  -6.43634
43787.83352	   3.00000	   2.73547	   1.29265	   0.12628	   1.29880	  -5.57970
43788.35852	   3.00000	   2.16054	   1.30521	   0.11210	   1.31001	  -4.90880
43789.01752	   3.00000	   1.70952	   1.31680	   0.10080	   1.32066	  -4.37724
43789.84552	   3.00000	   1.35352	   1.32488	   0.09283	   1.32813	  -4.00810
43790.88852	   3.00000	   1.07079	   1.33340	   0.08585	   1.33616	  -3.68374
43792.20252	   3.00000	   0.84734	   1.34183	   0.08124	   1.34429	  -3.46472
43793.85852	   3.00000	   0.67072	   1.34952	   0.07981	   1.35187	  -3.38445
43795.94752	   3.00000	   0.53067	   1.35697	   0.07995	   1.35932	  -3.37198
43798.58352	   3.00000	   0.41976	   1.36378	   0.08142	   1.36621	  -3.41641
43801.91552	   3.00000	   0.33183	   1.37150	   0.08365	   1.37405	  -3.49036
43806.12052	   3.00000	   0.26261	   1.38026	   0.08871	   1.38311	  -3.67722
43811.42952	   3.00000	   0.20791	   1.38939	   0.09689	   1.39277	  -3.98907
43818.13352	   3.00000	   0.16452	   1.39806	   0.10677	   1.40213	  -4.36704
43826.61052	   3.00000	   0.13007	   1.40783	   0.11814	   1.41278	  -4.79695
43837.30053	   3.00000	   0.10309	   1.42062	   0.13194	   1.42673	  -5.30594
43850.81453	   3.00000	   0.08153	   1.43685	   0.15155	   1.44482	  -6.02104
43867.91153	   3.00000	   0.06443	   1.45396	   0.17807	   1.46483	  -6.98223
43889.49853	   3.00000	   0.05102	   1.46725	   0.20878	   1.48203	  -8.09863
43916.74053	   3.00000	   0.04042	   1.48305	   0.23874	   1.50214	  -9.14486
43951.23653	   3.00000	   0.03192	   1.50895	   0.27139	   1.53316	 -10.19579
43994.78353	   3.00000	   0.02528	   1.54414	   0.31381	   1.57571	 -11.48739
44049.84954	   3.00000	   0.01999	   1.58245	   0.36667	   1.62438	 -13.04589
58995.94100	   4.00000	20004.45300	   0.29636	  -0.01495	   0.29674	   2.88879
58996.08400	   4.00000	15829.12600	   0.30367	   0.00457	   0.30371	  -0.86227
58996.22600	   4.00000	12516.70300	   0.31143	   0.02227	   0.31222	  -4.08960
58996.36800	   4.00000	9909.44240	   0.32284	   0.03602	   0.32484	  -6.36584
58996.53200	   4.00000	7835.48000	   0.33135	   0.05028	   0.33515	  -8.62787
58996.73300	   4.00000	6217.24610	   0.34165	   0.06182	   0.34720	 -10.25679
58996.97100	   4.00000	4905.29100	   0.35587	   0.07255	   0.36319	 -11.52287
58997.20900	   4.00000	3881.27370	   0.36766	   0.08501	   0.37736	 -13.01925
58997.44700	   4.00000	3070.98270	   0.38376	   0.09189	   0.39461	 -13.46633
58997.68600	   4.00000	2430.77780	   0.39770	   0.10270	   0.41075	 -14.47895
58997.92400	   4.00000	1923.15370	   0.41585	   0.11214	   0.43071	 -15.09157
58998.16200	   4.00000	1522.43580	   0.43474	   0.12203	   0.45155	 -15.67914
58998.40000	   4.00000	1203.84460	   0.45297	   0.12915	   0.47102	 -15.91368
58998.63900	   4.00000	 952.86591	   0.47257	   0.13788	   0.49228	 -16.26569
58998.87700	   4.00000	 754.27557	   0.49308	   0.14973	   0.51531	 -16.89149
58999.11400	   4.00000	 596.71857	   0.51675	   0.15761	   0.54025	 -16.96180
58999.35200	   4.00000	 471.96338	   0.54171	   0.16648	   0.56671	 -17.08368
58999.59100	   4.00000	 373.20856	   0.56714	   0.17716	   0.59417	 -17.34729
58999.82800	   4.00000	 295.47278	   0.59332	   0.18487	   0.62146	 -17.30629
59000.06800	   4.00000	 233.87738	   0.62091	   0.19339	   0.65033	 -17.29960
59000.30600	   4.00000	 185.05922	   0.65242	   0.20406	   0.68358	 -17.36873
59000.54200	   4.00000	 146.35823	   0.68318	   0.21276	   0.71554	 -17.29819
59000.77800	   4.00000	 115.77804	   0.71749	   0.22111	   0.75079	 -17.12790
59001.01300	   4.00000	  91.67210	   0.75266	   0.22975	   0.78695	 -16.97463
59001.25800	   4.00000	  72.51701	   0.78927	   0.23790	   0.82435	 -16.77382
59001.48700	   4.00000	  57.36816	   0.82905	   0.24435	   0.86431	 -16.42207
59001.72400	   4.00000	  45.36290	   0.86783	   0.24935	   0.90294	 -16.03103
59001.95600	   4.00000	  35.93134	   0.90829	   0.25124	   0.94240	 -15.46202
59002.20600	   4.00000	  28.40909	   0.94991	   0.25368	   0.98320	 -14.95225
59002.42100	   4.00000	  22.48202	   0.99406	   0.25248	   1.02563	 -14.25115
59002.68600	   4.00000	  17.79613	   1.03775	   0.25062	   1.06758	 -13.57709
59002.93800	   4.00000	  14.06813	   1.08203	   0.24459	   1.10933	 -12.73753
59003.15400	   4.00000	  11.14480	   1.12369	   0.23360	   1.14771	 -11.74353
59003.42100	   4.00000	   8.81772	   1.16411	   0.21915	   1.18456	 -10.66156
59003.59900	   4.00000	   6.97545	   1.19816	   0.20194	   1.21506	  -9.56684
59003.81700	   4.00000	   5.51730	   1.23255	   0.18179	   1.24589	  -8.39025
59004.08700	   4.00000	   4.36941	   1.25666	   0.16165	   1.26701	  -7.33007
59004.42200	   4.00000	   3.45686	   1.27811	   0.14397	   1.28619	  -6.42686
59004.84100	   4.00000	   2.73547	   1.29479	   0.12819	   1.30112	  -5.65425
59005.36600	   4.00000	   2.16054	   1.30696	   0.11325	   1.31186	  -4.95225
59006.02500	   4.00000	   1.70952	   1.31830	   0.10135	   1.32219	  -4.39608
59006.85400	   4.00000	   1.35352	   1.32871	   0.09227	   1.33191	  -3.97255
59007.89600	   4.00000	   1.07079	   1.33715	   0.08714	   1.33999	  -3.72858
59009.21000	   4.00000	   0.84734	   1.34381	   0.08286	   1.34636	  -3.52850
59010.86600	   4.00000	   0.67072	   1.35133	   0.08022	   1.35371	  -3.39732
59012.95500	   4.00000	   0.53067	   1.35983	   0.07915	   1.36213	  -3.33107
59015.59100	   4.00000	   0.41976	   1.36772	   0.08152	   1.37014	  -3.41115
59018.92300	   4.00000	   0.33183	   1.37509	   0.08555	   1.37774	  -3.55985
59023.12800	   4.00000	   0.26261	   1.38182	   0.09063	   1.38479	  -3.75236
59028.43700	   4.00000	   0.20791	   1.39048	   0.09697	   1.39385	  -3.98924
59035.14100	   4.00000	   0.16452	   1.40069	   0.10630	   1.40472	  -4.33992
59043.61800	   4.00000	   0.13007	   1.41188	   0.11922	   1.41690	  -4.82660
59054.30800	   4.00000	   0.10309	   1.42251	   0.13451	   1.42886	  -5.40162
59067.82200	   4.00000	   0.08153	   1.43507	   0.15159	   1.44306	  -6.02997
59084.91900	   4.00000	   0.06443	   1.45162	   0.17374	   1.46199	  -6.82518
59106.50601	   4.00000	   0.05102	   1.47423	   0.20168	   1.48797	  -7.78998
59133.74801	   4.00000	   0.04042	   1.49668	   0.24014	   1.51582	  -9.11514
59168.24401	   4.00000	   0.03192	   1.51666	   0.28263	   1.54277	 -10.55602
59211.79101	   4.00000	   0.02528	   1.54187	   0.32261	   1.57526	 -11.81758
59266.85701	   4.00000	   0.01999	   1.58172	   0.36596	   1.62351	 -13.02712
74082.12248	   5.00000	20004.45300	   0.29739	  -0.01480	   0.29776	   2.84897
74082.26548	   5.00000	15829.12600	   0.30548	   0.00377	   0.30551	  -0.70733
74082.40748	   5.00000	12516.70300	   0.31365	   0.02102	   0.31435	  -3.83342
74082.54948	   5.00000	9909.44240	   0.32161	   0.03731	   0.32377	  -6.61752
74082.71348	   5.00000	7835.48000	   0.33234	   0.05040	   0.33614	  -8.62348
74082.91448	   5.00000	6217.24610	   0.34245	   0.06199	   0.34801	 -10.26083
74083.15248	   5.00000	4905.29100	   0.35675	   0.07430	   0.36440	 -11.76528
74083.39148	   5.00000	3881.27370	   0.37035	   0.08192	   0.37930	 -12.47218
74083.62948	   5.00000	3070.98270	   0.38329	   0.09315	   0.39445	 -13.65993
74083.86748	   5.00000	2430.77780	   0.39789	   0.10197	   0.41075	 -14.37458
74084.10548	   5.00000	1923.15370	   0.41591	   0.11158	   0.43062	 -15.01743
74084.34348	   5.00000	1522.43580	   0.43318	   0.12210	   0.45006	 -15.74184
74084.58148	   5.00000	1203.84460	   0.45231	   0.13054	   0.47077	 -16.09880
74084.82048	   5.00000	 952.86591	   0.47441	   0.13942	   0.49447	 -16.37730
74085.05848	   5.00000	 754.27557	   0.49370	   0.14835	   0.51551	 -16.72524
74085.29548	   5.00000	 596.71857	   0.51684	   0.15762	   0.54034	 -16.96019
74085.53348	   5.00000	 471.96338	   0.54183	   0.16509	   0.56642	 -16.94541
74085.77248	   5.00000	 373.20856	   0.56688	   0.17569	   0.59348	 -17.21893
74086.01048	   5.00000	 295.47278	   0.59408	   0.18444	   0.62205	 -17.24775
74086.24948	   5.00000	 233.87738	   0.62180	   0.19390	   0.65133	 -17.31966
74086.48748	   5.00000	 185.05922	   0.65123	   0.20182	   0.68178	 -17.21833
74086.72348	   5.00000	 146.35823	   0.68329	   0.21240	   0.71554	 -17.26796
74086.96048	   5.00000	 115.77804	   0.71623	   0.22151	   0.74970	 -17.18578
74087.19448	   5.00000	  91.67210	   0.75198	   0.22867	   0.78598	 -16.91402
74087.43948	   5.00000	  72.51701	   0.78979	   0.23636	   0.82439	 -16.66064
74087.66848	   5.00000	  57.36816	   0.82827	   0.24244	   0.86302	 -16.31529
74087.90548	   5.00000	  45.36290	   0.86705	   0.24757	   0.90170	 -15.93560
74088.13748	   5.00000	  35.93134	   0.90718	   0.25004	   0.94101	 -15.40954
74088.38748	   5.00000	  28.40909	   0.95062	   0.25169	   0.98337	 -14.82953
74088.60248	   5.00000	  22.48202	   0.99134	   0.25371	   1.02329	 -14.35537
74088.86748	   5.00000	  17.79613	   1.03654	   0.25065	   1.06642	 -13.59413
74089.11948	   5.00000	  14.06813	   1.08111	   0.24508	   1.10854	 -12.77293
74089.33548	   5.00000	  11.14480	   1.12380	   0.23397	   1.14790	 -11.76094
74089.60248	   5.00000	   8.81772	   1.16317	   0.21864	   1.18354	 -10.64553
74089.78048	   5.00000	   6.97545	   1.19991	   0.20410	   1.21714	  -9.65331
74089.99948	   5.00000	   5.51730	   1.23028	   0.18272	   1.24377	  -8.44786
74090.26848	   5.00000	   4.36941	   1.25515	   0.16467	   1.26590	  -7.47419
74090.60348	   5.00000	   3.45686	   1.27487	   0.14479	   1.28306	  -6.47961
74091.02248	   5.00000	   2.73547	   1.29413	   0.12728	   1.30038	  -5.61721
74091.54748	   5.00000	   2.16054	   1.30738	   0.11404	   1.31234	  -4.98539
74092.20648	   5.00000	   1.70952	   1.31728	   0.10263	   1.32127	  -4.45507
74093.03448	   5.00000	   1.35352	   1.32705	   0.09255	   1.33027	  -3.98921
74094.07748	   5.00000	   1.07079	   1.33593	   0.08638	   1.33872	  -3.69948
74095.39148	   5.00000	   0.84734	   1.34463	   0.08284	   1.34718	  -3.52525
74097.04748	   5.00000	   0.67072	   1.35144	   0.08079	   1.35385	  -3.42131
74099.13648	   5.00000	   0.53067	   1.35802	   0.07952	   1.36034	  -3.35127
74101.77249	   5.00000	   0.41976	   1.36625	   0.08046	   1.36861	  -3.37053
74105.10449	   5.00000	   0.33183	   1.37489	   0.08473	   1.37750	  -3.52636
74109.30949	   5.00000	   0.26261	   1.38224	   0.09070	   1.38522	  -3.75407
74114.61849	   5.00000	   0.20791	   1.39050	   0.09754	   1.39392	  -4.01248
74121.32249	   5.00000	   0.16452	   1.40119	   0.10606	   1.40520	  -4.32849
74129.79849	   5.00000	   0.13007	   1.41398	   0.11888	   1.41897	  -4.80582
74140.48949	   5.00000	   0.10309	   1.42592	   0.13663	   1.43245	  -5.47347
74154.00249	   5.00000	   0.08153	   1.43711	   0.15782	   1.44575	  -6.26704
74171.10049	   5.00000	   0.06443	   1.44967	   0.18180	   1.46102	  -7.14815
74192.68749	   5.00000	   0.05102	   1.46602	   0.20391	   1.48013	  -7.91845
74219.92950	   5.00000	   0.04042	   1.49011	   0.23382	   1.50834	  -8.91790
74254.42550	   5.00000	   0.03192	   1.51773	   0.27461	   1.54237	 -10.25574
74297.97251	   5.00000	   0.02528	   1.54589	   0.31767	   1.57819	 -11.61216
74353.03851	   5.00000	   0.01999	   1.58393	   0.36146	   1.62465	 -12.85485
89088.25389	   6.00000	20004.45300	   0.29781	  -0.01579	   0.29823	   3.03558
89088.39689	   6.00000	15829.12600	   0.30492	   0.00510	   0.30497	  -0.95874
89088.53889	   6.00000	12516.70300	   0.31153	   0.02213	   0.31232	  -4.06334
89088.68089	   6.00000	9909.44240	   0.32216	   0.03763	   0.32435	  -6.66226
89088.84489	   6.00000	7835.48000	   0.33294	   0.04927	   0.33657	  -8.41716
89089.04589	   6.00000	6217.24610	   0.34385	   0.06166	   0.34934	 -10.16687
89089.28389	   6.00000	4905.29100	   0.35656	   0.07290	   0.36393	 -11.55533
89089.52289	   6.00000	3881.27370	   0.36886	   0.08307	   0.37810	 -12.69128
89089.76089	   6.00000	3070.98270	   0.38349	   0.09359	   0.39475	 -13.71479
89089.99889	   6.00000	2430.77780	   0.40050	   0.10180	   0.41323	 -14.26174
89090.23689	   6.00000	1923.15370	   0.41664	   0.11181	   0.43138	 -15.02247
89090.47489	   6.00000	1522.43580	   0.43346	   0.11982	   0.44971	 -15.45227
89090.71289	   6.00000	1203.84460	   0.45300	   0.13113	   0.47160	 -16.14439
89090.95189	   6.00000	 952.86591	   0.47421	   0.13991	   0.49442	 -16.43793
89091.18989	   6.00000	 754.27557	   0.49521	   0.14789	   0.51682	 -16.62727
89091.42689	   6.00000	 596.71857	   0.51751	   0.15764	   0.54099	 -16.94163
89091.66489	   6.00000	 471.96338	   0.54211	   0.16611	   0.56699	 -17.03600
89091.90389	   6.00000	 373.20856	   0.56655	   0.17548	   0.59311	 -17.20929
89092.14089	   6.00000	 295.47278	   0.59267	   0.18379	   0.62051	 -17.22869
89092.38089	   6.00000	 233.87738	   0.62173	   0.19358	   0.65117	 -17.29459
89092.61889	   6.00000	 185.05922	   0.65129	   0.20426	   0.68257	 -17.41237
89092.85489	   6.00000	 146.35823	   0.68383	   0.21216	   0.71598	 -17.23647
